text,is_racism,is_against
"@landimgaabriel Meu negócio e dar tiro na vida real,jogo nem pa nao kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",0,0
@marijpark Quando vamos marca o encontro para fechar negócio? 😈😈😈 https://t.co/tH4BRuj68m,0,0
"@realityxs @marcusmaiaa Ahhhh, mas desse jeito parece que deu bug no celular, fica meio esquisito ahhahahah acho q nova versão vai vir como se fosse o twitter preto",0,0
"feijão tem que ser preto, não aquele marrom",0,0
Ele escreve uns negócios nada vê,0,0
"Esse negócio de ah... vou lutar por alguém msm que essa pessoa te de gelo não existe parceiro, o bagulho tem de ser recíproco!",0,0
"@JaoKookie1 então, me chama na dm pra gente resolver o negócio do beijo dkfjfkfkf",0,0
"@GFiuza_Oficial . Não consigo ver o PSDB se não em museu de antropologia. Na época que podiam voar, era comum posarem nas escolas pública no horário da merenda, nas estações de metro, próximos ao Rodo Anel e existia um cidadão chamado Paulo Preto que alimentava muitos deles..... https://t.co/rd2mH2vxY1",0,0
"@eu_Beatriz_Liz Impossível! a definição de ladrão, deve estar ao contrário para essa gente, Só pode.",0,0
Vou postar picado essa foda. Olha o nível do mlkao roludo negão 💓😈🍆 qndo viu meu rabo pirou no tamanho. Ele manda e eu obedeço q nem puta no cio. #metecao #novinho #MLK #Sexo #gay #amador #bundao @Biboyfreeek https://t.co/JvTBBGMw7f,0,0
esse negócio ta fodendo minha saúde de cabo a rabo,0,0
@harylouxswc ai deu até um negócio aqui,0,0
"Só vi agora que o Mac Pro tem o T2. O que é uma merda. Tu compra esse negócio, que é upgradeável, pra durar anos. Aí teu armazenamento morre e você não consegue trocar porque o chip bloqueia. Não consegue, na real, nem tentar restaurar pra recuperar algo, porque o chip bloqueia",0,0
gente  quero desenhar aqueles cabelo tijelinha sabe  preto e tal alguem sabe o nome técnico desse cabelo? shskdbkdbdj,0,0
E os maluco do Senado puto porque tão trampando numa Segunda-Feira. KKKKKK Bem vindo ao Brasil negaiada onde as coisa só funciona por livre e espontânea pressão.,1,0
TA ROLANDO EM AMIGOS !! IPHONE 6 : PRETO/DOURADO - 32GB IPHONE 7   Dm dm !!,0,0
@canalpedrugo @roogomes A preta é linda e a estampa combinou,0,0
"Um negócio que me deixa puto (porque eu acho de extrema má fé) é gente em rede social comparando o Brasil com [INSIRA O PAÍS ESTRANGEIRO AQUI]. Porra, parece que saiu do Brasil o negócio vira Nárnia, é tudo lindo, o governo funciona, etc. Parece que não tem pobreza, nada.",0,0
13 PERGUNTAS ALEATÓRIAS DEMAIS PARA SEREM RESPONDIDAS RAPIDAMENTE:  1 - sla 2 - sla 3 -  4 -  5 - hoje 6 - suco de caja 7 - yakisoba 8 - M 9 - @samiramendon  10 - nn 11 - - 12 - preto/azul 13 - nn consigo escolher  curte que eu mando,0,0
"ai que ódio do inferno, não consigo gravar a merda do negócio",0,0
grito no negócio do haha cair no soco e amei wpp funcionando,0,0
"@tiaMiriao Eitaaaa, segura que a preta bolada kkkkk 🔥",0,0
@xfischer O que tá faltando expulgar esse ladrão da vida pública e mandar de voltar pra sua laiá!,0,0
"[3/6 14:08] : Calça larga preta gente! [3/6 19:42] : Gente, vocês teriam um tecido de preferência ? Pra não ter erro [3/6 19:45] Lp: Sim [3/6 19:45] Lp: O tecido conjuntivo  Fiz o meu papel",0,0
responsabilidade social é entender nosso privilégio branco (e na maioria do meu círculo social privilégio econômico associado) e explicar pro teu amiguinho racista que não é pq ele n viveu há 300 anos e não escravizou ninguem diretamente que ele não é fruto privilegiado tbm https://t.co/DsU5vCOoMO,0,0
eu sinto que o homo sapiens tá desevoluíndo  já já nois vira macaco de novo,0,0
"@ferreiragnilso1 Esse negócio das marias ja ta ficando esquecido. Ou seja, nao vai dar em nada.",0,0
olha eu amo minha soul @pwrjhs que tem paciência pra fazer meus negócios no twitter https://t.co/Mt15ZumkLI,0,0
@allystevex meu cabelo tá muito bem aqui todo preto,0,0
O negócio é o seguinte: 90% dos caras que eu beijei no inter passado tão namorando hoje. Então se você quer namorar (mas não comigo) é só me procurar no inter desse ano #pas,0,0
"@AntonnyXD5 @CiroLopes10 @maisa @XboxMilGrau_ Humor negro é errado, já começa pelo nome racista Humor ""negro""",0,0
@canalpedrugo @roogomes A preta com certeza,0,0
"@TA_Edgard Tbm não entendo neguin, é osso",0,0
"E eu hoje, toda feliz que tinha comprado dois lápis de olho na kiko e gasto um total de R$ 24, sendo um preto, e outro azul bic MARAVILHOSO, chego em casa e o azul na verdade é um verde bandeira porque eu tansa não conferi o número da cor na caixa. Show de bola",0,0
"Eu e minhas amigas quando fomos pra balada chique e só tinha menino branquinho riquinho, zero bandido zero neguin safado https://t.co/2AtCDSe6iC",0,0
@DudaMRL Confesso que até estranhei o Jay z se tornar bilionário só agora haha O homem tem vários negócios e investe em uma cambada de coisa,0,0
"tô até agora tentando superar o negócio do ian, tô triste demais",0,0
@BrasilEscritor @tvnofuturo A licia vai deixar de ser racista até lá?,0,0
"Cara ficar só eu e meu avô em casa da merda, és a pergunta que não quer falar. O saci transa de perna fechada ou de perna aberta ?",0,0
@Rafaa_cavalcann @AdnaNazari @G_graciolli Eu e o negão tbm vamo,0,0
Chuvinha + saci + canjica doce de vovó,0,0
"@artur_toni É sério, eu n tenho esse negócio q pergunta",0,0
"Minha mãe fez eu baixar um neg de localização q eu amei, só q ela se ferrou pq agr vou sempre saber onde ela ta rs",0,0
O negócio é ficar suave,0,0
Preto — Oi https://t.co/nBGZMj8Kw4,0,0
Um dia vou viver um lance foda pra cantar a música leal no ouvidinho de um preto foda,0,0
@minseokbaae acho que nem quando o mundo inteiro reclama eles parecem perceber que foi errado  pelo menos eu não sei dos casos de racismo em que teve um pedido de desculpas,0,0
"@uncsver kkkkskkkk e eu fui olhar dnv o tuite ""valha sera q eu marquei errado o negócio""",0,0
eu esperando o junseo e o seunghwan pintarem o cabelo de qualquer outra cor que não seja castanho ou preto https://t.co/k6zSjeiZ6y,0,0
"tô trabalhando na divulgação de uma loja online de berloques e preciso mt da ajuda de vocês! Eu tô sem trampo e estou me virando. Cmo o negócio está começando eu n ganho nd basicamente. Ent deem rt se n puderem ajudar comprando, eu preciso bater uma meta de 200 seguidores no ig+ https://t.co/gg2eaZfiXr",0,0
"Ia fazer uns negócios mt legal, mas ela nem tá merecendo",0,0
Tava trocando uma ideia com o negão Tiago que me fez repensar algumas coisas,0,0
eu ainda vou surtar com esse negócio de lista,0,0
Amanhã é aniversário do preto. E advinha quem não vai vê-lo? Eu mesma.,0,0
"@afjooheon @RMsKoya1 berroh, o miau preto sou eu tentando dizer p elas pararem com o ciúmes",0,0
O negócio é guarde pra si e ja era,0,0
Cabritinha racista da porra kkkkkkkkk https://t.co/aGl798Fgmd,0,0
Fico rindo de uns negócio nada haver kkkkkkk,0,0
mermao agora a pouco fui abaixar e meu joelho deu um estralao q misericórdia e agr forcei o braço e meu ombro ta explodindokkk ta foda o negócio,0,0
CURTE QUE EU MANDO NA DM  1- n 2-sagitário  3- l  4- err  5- bi? 6-ss 7- n 8- solteira  9- ja   10- sagitário 11- n 12- v 13- foi topp  14- verde e preto 15- n 16- 0  17- nao tenho. 18- nenhum 19- 02/12 20-n,0,0
"@spidergwiron siiiiiim mo um negócio desse mesmo kkkkkkk, só sei q o professor falou q é mentira esse hype q tem",0,0
"@_Aguiar_Andre @Cornetabfr1 Mas veja bem, vendeu rápido e barato, num negócio da China, por incompetência deles mesmo em não conseguir dinheiro pra pagar salários, obrigação básica de qualquer lugar. E o Gabriel não veio em definitivo e nem pode ser usado contra o Galo, o que atrapalha muito na Sulamericana",0,0
"brabão eu macaca velha fica de castigo,  tmnc",0,0
"Quero comer cachorro quente, tomara q minha mãe compre os negócios p fazer",0,0
eu vendo a miley cyrus postando aqueles negócios https://t.co/UWQMoUumlY,0,0
@Florzin98724597 O negócio é não deixar pra última hora. Vamos continuar cobrando. Temos ainda muitos desafios até que eles entendam que quem manda agora é o povo. 😍,0,0
"Non está nada mal a borrasca que se ven modelizando para o Xoves. Pasará moi preto, profundizándose, e deixando unha xornada marcada polas chuvias abundantes, especialmente no oeste e moito vento tamén. Nada, pero nada mal, a verdade para ser Xuño. https://t.co/R65azTPklc",0,0
@kendrickeras @mathesudao pqp nóis de branco e o pedro de preto ia ficar daora d+,0,0
Os cara tem que PARAR de achar que so um pinto satisfaz uma mulher. Nos queremos mais q pinto.  Queremos sushi. Bolsa de grife.  Tenis da nova colecao da adidas. Chocolate suíço.  Igualdade de gênero na sociedade. Que pinto oq,0,0
"Ah, ele tem que ser preso Quinzinho? Poxa, vamos ver quem fica mais tempo na cadeia.... Um assassino ou um ladrãozinho #Verão90",0,0
@rroba_mah @SigaPlayPlus Outra BOSTA esse  Zeca urubu,0,0
Kkkkkkk Marketing é a chave do negócio ! https://t.co/KxG4gVtJx9,0,0
"É foda saber que, meu escritor favorito, H.P Lovecraft, era racista.",0,0
@nathy_doro @WagnerGoularte4 Nossa senhora nem sabia de todo esse seu conhecimento aí 😜 love u loira e love u negão,0,0
@andre_leon_01 @Carlos_Maria @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
Esse negócio tá me agoniando 😑,0,0
@globoesportecom Acho q esse negócio d Real guerer o Neymar e só balela,0,0
esse negócio de PPP é uma vergonha kkk ngm quer saber se você passa pega ou pensa em pegar alguém se toca bicha pelo amor,0,0
Lamento quem não me viu hoje com meu turbante preto lindo uma funcionária das lojas americanas me elogiou eu fiquei burra e quase falei obg que colar perseguidas?,0,0
Desconfia de quem defende ladrão e diz que vai lutar para que ele saia da prisão. Bom sujeito não é.   #SenadoQuorumMP871 https://t.co/l5bhIjiTBH,0,0
"Negócio é carbura a tarde inteira e de noite ir pra igreja , vamo queimaaaaaa gurizadaaaaa",0,0
"Ministério Público do Rio erra ao explicar negócio de Flávio Bolsonaro  https://t.co/hvhlJ4gAcF  Promotores citaram aquisição de R$ 2,6 milhões, mas imóveis não estavam quitados",0,0
Tenho que ir no norte shopping ver esse negócio na Estácio .,0,0
só tem gente com esses gif de acertar parando o negócio no lugar certo na tl agora,0,0
vontade de pintar meu quarto todo de preto ela combinar com minha escuridão,0,0
"eu entro no perfil do povo e esqueço q entrei, começo dar rt em tudo pensando q tô no negócio normal",0,0
"andar de meia preta pela casa não é a mesma coisa que andar de meia branca, meia branca é mais gostoso.",0,0
@EdenilsonFF @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
queria que o seonghwa voltasse pro cabelo preto mas tbm nao quero nao cruzes,0,0
"eu definitivamente NÃO consigo shippar só sope ou só vhope, se eu ver um moment sope eu vou surtar, se eu ver um vhope também vou surtarkkkk  não dá cara, sope é fofo demais mas aí do nada vem vhope com uma tensão do caralho.. o negócio eh nós taehyonseokas nos unirmos",0,0
"ganhei um coturno preto tão lindinho, mas confesso que tava rezando pra ser tênis",0,0
"@SorayaThronicke E de pensar que vocês estão de um sujeito totalmente MISÓGINO, RACISTA, HOMOFÓBICO, APOIADOR DE TORTURADOR, e tudo mais que uma pessoa poderia ter, este DESgoverno tem.",0,0
Agora que o negócio ficou sério eu já to aqui na dúvida entre pintar ou colocar papel de parede,0,0
aprendi q existem 3 negócios e eu tô pasma,0,0
"lembrando que as 100 primeiras vão beijar a Catelli, as 50 primeiras a Monaly e quem comprar ingresso com a Julia ganha um bj dela!!!! Vem q é sucesso https://t.co/WAY16h7eOg",0,0
e se tem um negócio que me deixa irritada é vê filme ruim,0,0
Eu tinha fechado negócio do guarda roupa pra um cara e acabou de me chamar de meu anjo. Já descartei pq não dei intimidade. Sou dessas,0,0
@TorcidaPAULA @garotxdoblogofc @josicomenta Chacota é vc com foto de racista bb KKKKKKKKKKK,0,0
sdd do meu preto :(,0,0
"Entulho retirado de dentro da casa de idosos acumuladores lota 30 caminhões em Jaboticabal, SP | Ribeirão Preto e Franca | G1 https://t.co/gRhJqffeDH",0,0
kkdkkkdkkkk e eu q to quase pintando meu cabelo de preto nesse exato momento,0,0
"meu deus achei que esse negócio do site pra arrumar um sugar daddy era pura fanfic, mas não, é verdade!!!! acabou de passar o anúncio aqui no youtube",0,0
@solitarymindd @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
Não que eu goste de saci doente,1,0
@heliojunior_the @folha @folha_poder PRETA OPRESSORA A MANDO DE BRANCO RASCISTA HOMOFÓBICO MISÓGINO TENTA MANCHAR GLEISE E ROSÁRIO E MARIELLE FRANCO. ENTÃO PRETA OPRESSORA #MARIELLEVIVE #GLEISEHOFFMANHONRA #MARIAROSÁRIODIGNIDADE  #camiladumasdamasiogeorgPretaOpressora #elanão é inteligente  E vc meu velho vatománúcú,0,0
"Vem aqui e trás um negócio pra mim, vai lá e leva aquilo, compra isso.....e sem reclamar!!!",0,0
@Dgeric3 Seu ladrãozinho,0,0
Esse negócio da TV A Crítica tá um samba do crioulo doido.,0,0
Eu nao sou racista mas   O cearense nitidamente é uma raça superior,1,0
Que Wifi lixo desse morro neguin,0,0
"@Quinha_14 @DanPimpao N acredito que ela n soube não, todo mundo soube e inclusive acho que aquele negócio da “idade do show” que ela falou foi muito do que já tinha rolado antes também.",0,0
Hoje to sentindo tanta dor por conta do negócio q peguei da mancha no corpo que nem p faculdade fui,0,0
queria ter um corpo belo igual das dançarinas do calcinha preta no clip baby doll,0,0
O negócio acontece só quando lhe convém,0,0
"@_watsu Tem uns ladrões lá em cima, foram eles que jogaram a pedra  Muitos deles  Se você morrer, volta do início da montanha   Recomendo dar um save manual aí antes de subir",0,0
"é aquele negócio né, se flopar não aconteceu  https://t.co/B8gbXNtbfd",0,0
n chamarei mais de mendigos se estiver vestido de preto e fedendo bastante enquanto mora na rua  chamarei de roqueiros,0,0
"@jairbolsonaro Boa!  Importante passo para acabar com a indústria da multa.  Para quem dirige muito em estradas PESSIMAMENTE sinalizadas, 20 pontos é realmente pouco.  Isso sem falar nos exames de renovação de Carteira, onde o médico nem olha pra sua cara direito. O negócio é pagar a taxa.",0,0
vou pontas minhas unhas uma de cada cor e quem achar ruim compra um esmalte preto pra mim,0,0
mano o pontinho preto que eu tenho na vista me desconcentra mt quando to lendo zzzzz,0,0
Fx preta aqui,0,0
@Lesqui @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
@brasil_lyna Centrão cambada de ladrões!,0,0
Eu sou apx pelo bandidão da série good girls kkkkkk nosso pai,0,0
"hoje eu descobri que ranço é um negócio que não passa, ele pode até adormecer, mas passa mesmo nunca",0,0
"Minha mãe colocando um negócio estranho na comida: Eu:oque é isso?  Mãe:veneno garota  Eu:deixa eu gravar,vai que o povo pensa que foi eu que coloquei kkkkk kkk Mãe:dx eu ageitar o cabelo  Oque ela quer??kkkkkkkklllllllllllll",0,0
"PEGA ESSA SINCRONIZAÇÃO BIXO!!! Trouxe pra vocês 2 formas de usar um macaquinho preto! Um look pro dia a dia e um pra de noite! Gostaram? ✨🙈 Macaquinho, chapéu e bolsa: @lojas_renner  Acessórios: @milbijusoficial… https://t.co/j7tbYwGRYv",0,0
"@Imjnight Mano, esse negócio de não binário é bem complicado, na minha opinião. Eu também acredito, apoio e vejo isso do gênero biológico, que ele tem predominância sempre. Mas deve ser o que te falei, sabe? Do interesse nas diversas variações de opção sexual e etc que existem nos generos",0,0
"@Vanguardneed o mesmo argumento ""não sou racista, meu amigo é negro"" AUGE",0,0
Apertadinha! O corninho disse que queria ver uma pica preta no cuzinho da sua putinha!   - Ela mandou o corno olhar e dizer se entrou tudo!  -Ele responde! Amor acho que só a meta! Aguenta aí que vou tirar uma foto para você ver!  #cuckold #corno #comedor #interracial #menage https://t.co/meXpjSYRC0,0,0
O negócio é arriscar. A gente nunca sabe se vai durar uma semana ou uma vida,0,0
"@marcelloneves72 @luciano_hang Para eles, rico só pode ser os Filhos do LULA LADRÃO, ou o próprio LULA LADRÃO @senadorhumberto",0,0
Queria ta bebendo com o neguin,0,0
"@kiierafaela Preto e branco, às vezes um vermelho",0,0
@conjacomunista @CarlosBolsonaro Lula ladrão seu lugar é na prisão,0,0
Saudade do meu preto,0,0
Sua melhor amiga que te deu essa chuteira preta ? — Pergunta pra ela https://t.co/9awaUv7n5T,0,0
